X,Y,PLOTID,LON,LAT,strate,prob_chang,ID,INT1_2000,INT1_2010,INT1_2015,INT1_2020,INT1_2021,CHG_20_21,CHG_00_10,CHG_10_15,CHG_15_20,IC,COMMENT.,P-I_name
111776.447304702,539407.428351789,"102810","-6.49926792760248","4.8709545520006","3","0.438357142857143","511","11","50","22","22","22",Stable,Deforestation,Stable,Stable,"2",2010 :mauvaise qualité,AMO
111644.056446965,568451.082641989,"102839","-6.50185481722621","5.13320167452816","3","0.643771428571428","512","23","21","21","21","21",Stable,Stable,Stable,Stable,"2",,AMO
111611.062951044,575461.643345689,"102846","-6.50249982522178","5.19650238636039","3","0.481379365079365","513","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AMO
111327.39566521,632547.99654234,"102903","-6.50805070096417","5.71194618863009","1","0.161847619047619","514","50","50","50","14","14",Stable,Stable,Stable,Gain,"2",,AMO
111189.130921899,658587.609097961,"102929","-6.51075975377216","5.94705789196187","2","0.393434920634921","515","22","50","50","22","22",Stable,Stable,Stable,Stable,"1",,AMO
112550.166945912,588475.60938414,"103509","-6.49469729118731","5.31406051391039","2","0.375879365079365","516","50","50","50","50","50",Stable,Stable,Stable,Stable,"2",,AMO
113814.636735658,531385.195264605,"104101","-6.48054938087716","4.79861015464695","3","0.535985714285714","517","11","11","21","21","21",Stable,Stable,Deforestation,Stable,"2",2010 : mauvaise qualité,AMO
113711.719439843,554419.32361204,"104124","-6.48255417072781","5.00659987689003","2","0.313114285714286","518","23","50","50","50","23",Stable,Stable,Stable,Stable,"1",,AMO
-102817.703248398,737643.180459775,"351","-8.44569588526649","6.64333823262102","1","0.0668888888888889","0","50","23","50","50","50",Stable,Stable,Stable,Stable,"2",Doute pour CHG_20_21,AVO
-99709.9289797174,721543.172057389,"454","-8.41613325660696","6.49865814405375","1","0.0178333333333333","1","12","12","12","23","23",Stable,Stable,Stable,Deforestation,"1",,AVO
-98765.5202633091,731574.035494418,"523","-8.40860448980454","6.58908329725149","2","0.204857142857143","2","40","40","40","40","40",Stable,Stable,Stable,Stable,"1",,AVO
-92606.0750912542,708415.324421125,"996","-8.35092589362782","6.38110496367766","3","0.435904761904762","3","23","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AVO
-92635.2325678988,713435.652408931,"1001","-8.35166063515366","6.42631778920904","3","0.418536507936508","4","23","50","50","50","23",Stable,Stable,Stable,Stable,"1",,AVO
-91625.4969798733,712421.083783773,"1096","-8.34247384741357","6.41727523046114","3","0.512033333333333","5","23","23","50","50","23",Stable,Stable,Stable,Stable,"1",,AVO
-86688.8984955323,726424.553466475,"1681","-8.2993457370793","6.54387076121879","2","0.395466666666667","6","14","14","23","23","23",Stable,Stable,Deforestation,Stable,"1",,AVO
-83618.3599212908,716353.445351191,"2102","-8.27074352524402","6.45344544630708","3","0.508938095238095","7","50","23","50","50","50",Stable,Stable,Stable,Stable,"2",,AVO
-81616.7407121311,717336.568941279,"2389","-8.25280986957855","6.4624879922765","3","0.740166666666667","8","12","12","21","21","21",Stable,Stable,Deforestation,Stable,"2",Nuages en 2010,AVO
-76510.8726010046,702227.442716007,"3095","-8.20544585905239","6.32684946861196","1","0.0286666666666667","9","50","50","50","50","23",Stable,Stable,Stable,Stable,"1",,AVO
-73658.5315540172,729299.527165104,"3630","-8.1822463962976","6.57099829260953","1","0.0116190476190476","10","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AVO
-72467.6087886753,697168.448718734,"3779","-8.16858708150927","6.28163646968086","3","0.487385714285714","11","12","12","12","21","21",Stable,Stable,Stable,Deforestation,"2",,AVO
-71693.4094576644,736305.080221534,"4005","-8.16519924452182","6.6342957516014","3","0.473833333333333","12","50","50","22","22","22",Stable,Stable,Stable,Stable,"1",50 vers 22 : régénération ?,AVO
-70489.1315011738,702167.300467974,"4162","-8.15121885927022","6.32684946861196","3","0.453171428571429","13","23","23","14","14","14",Stable,Stable,Stable,Stable,"1",,AVO
-70564.7475259642,715215.922689803,"4175","-8.15307832424071","6.44440289713642","3","0.557212698412698","14","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AVO
-70570.6215406664,716219.665612223,"4176","-8.15322280743346","6.45344544630708","3","0.895771428571429","15","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AVO
-69662.1483564819,732269.210896155,"4388","-8.14652003490734","6.59812579467371","3","0.417647619047619","16","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AVO
-68628.6454030529,727240.235766186,"4581","-8.13674211454267","6.55291327493353","2","0.273823809523809","17","23","23","14","14","14",Stable,Stable,Stable,Stable,"1",,AVO
-68664.6034927205,733262.554468109,"4587","-8.13762505947651","6.60716828882421","3","0.500895238095238","18","23","50","50","23","23",Stable,Stable,Stable,Stable,"1",,AVO
-68731.2929826002,744303.509928102,"4598","-8.13926312274729","6.70663550728766","3","0.451542857142857","19","50","50","50","21","21",Stable,Stable,Stable,Stable,"1",,AVO
-67667.0809129728,734255.888071201,"4787","-8.12872996233108","6.6162107796986","3","0.41491746031746","20","23","23","23","50","50",Stable,Stable,Stable,Stable,"1",,AVO
-66705.9328946157,741271.376787194,"4995","-8.12072562664677","6.67950812371825","2","0.19307619047619","21","12","50","50","23","23",Stable,Deforestation,Stable,Stable,"2",,AVO
-64567.0627733333,719169.924087325,"5395","-8.09941427514171","6.48057307459403","2","0.37167619047619","22","12","12","50","21","21",Stable,Stable,Deforestation,Stable,"2",Nuages sur 2010,AVO
-64705.002332727,742254.159921676,"5418","-8.10278622769819","6.68855058822525","1","0.0895333333333333","23","14","14","14","14","14",Stable,Stable,Stable,Stable,"1",,AVO
-62548.3072027091,717142.487381423,"5861","-8.08104577233674","6.4624879922765","3","0.707161904761905","24","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AVO
-62834.0415418887,764313.465368432,"5908","-8.08801749370084","6.88748396071292","2","0.216014285714286","25","12","12","12","50","23",Stable,Stable,Stable,Deforestation,"1",,AVO
-61538.9622573055,716128.839637118,"6114","-8.07186231048768","6.45344544630708","2","0.346552380952381","26","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AVO
-61762.085107052,753262.821291194,"6151","-8.07729897025476","6.78801747799669","3","0.843","27","50","50","50","23","23",Stable,Stable,Stable,Stable,"1",,AVO
-60547.2877268359,718126.038214837,"6384","-8.06310863141397","6.47153053504029","3","0.4617","28","12","12","12","12","12",Stable,Stable,Stable,Stable,"1",,AVO
-58581.9001701465,725131.046101127,"6970","-8.04603437932208","6.53482824425875","2","0.274109523809524","29","12","50","23","50","50",Stable,Deforestation,Stable,Stable,"1",,AVO
-58708.7137320603,746206.201100045,"6991","-8.04911396243552","6.72472041305198","1","0.023","30","12","12","12","50","50",Stable,Stable,Stable,Deforestation,"1",,AVO
-54813.0294413426,765231.897929113,"8241","-8.01578527271571","6.89652634784587","1","0.175792063492063","31","50","50","50","23","23",Stable,Stable,Stable,Stable,"2",Nuages 2010,AVO
-53716.389530291,750168.579658236,"8539","-8.00448258452623","6.76089018454561","2","0.321393650793651","32","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AVO
-51516.8692257527,718036.58497721,"9136","-7.98174524469778","6.47153053504029","3","0.45854126984127","33","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AVO
-50431.820598746,703978.34188989,"9445","-7.97073969779026","6.34493464623888","1","0.169733333333333","34","40","40","40","40","40",Stable,Stable,Stable,Stable,"1",,AVO
-49623.7595283302,737082.437383709,"9804","-7.96639184783425","6.64333823262102","3","0.456766666666667","35","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AVO
-49696.9688086601,749123.89763839,"9816","-7.96815203148796","6.75184774668758","1","0.112711111111111","36","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,AVO
-47587.0495038485,732045.182084688,"10451","-7.94758174362966","6.59812579467371","2","0.199326984126984","37","12","12","12","50","50",Stable,Stable,Stable,Deforestation,"1",,AVO
-47684.2703314654,748099.99761644,"10467","-7.94991362982647","6.74280530548303","2","0.390019047619048","38","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AVO
-45852.9595099536,776175.021034191,"11163","-7.93601883604745","6.99599237983252","2","0.336590476190476","39","12","23","23","23","23",Stable,Deforestation,Stable,Stable,"1",,AVO
-44423.8067804632,705927.539293408,"11432","-7.91678722923944","6.36301981127254","2","0.342238095238095","40","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AVO
-44541.4006007662,725995.044678122,"11452","-7.9195956045528","6.54387076121879","3","0.568496825396825","41","50","50","50","22","22",Stable,Stable,Stable,Stable,"1",,AVO
-44656.1527551733,745059.314379778,"11471","-7.92233805867898","6.71567796183428","2","0.386709523809524","42","50","50","21","21","21",Stable,Stable,Stable,Stable,"2",Nuages 2010,AVO
-44868.8831218552,779174.674609,"11505","-7.92742717274336","7.02311940694387","2","0.360734920634921","43","50","50","23","23","23",Stable,Stable,Stable,Stable,"1",,AVO
-43683.626624887,750066.086377543,"11825","-7.91402619873767","6.76089018454561","2","0.281319047619048","44","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,AVO
-39390.4909659843,702870.028847595,"13235","-7.87118294886077","6.33589205899737","3","0.888904761904762","45","11","12","21","21","21",Stable,Stable,Stable,Stable,"1",,AVO
-39561.3666910422,731965.933760403,"13264","-7.87524054680142","6.59812579467371","1","0.0304888888888889","46","14","14","14","14","14",Stable,Stable,Stable,Stable,"1",,AVO
-39732.8931620531,760058.831067263,"13292","-7.87931785376877","6.85131437810076","1","0.139457142857143","47","50","40","40","40","40",Stable,Stable,Stable,Stable,"1",,AVO
-39757.9214822327,764072.126821924,"13296","-7.87991315179126","6.88748396071292","2","0.221076190476191","48","23","23","23","50","50",Stable,Stable,Stable,Stable,"1",,AVO
-38504.4471464414,722926.437194092,"13648","-7.8649221260319","6.51674320062041","1","0.0692761904761905","49","50","50","50","21","21",Stable,Stable,Stable,Stable,"1",,AVO
-38779.9324231922,768075.112381122,"13693","-7.87146295766577","6.92365348872626","1","0.0872666666666667","50","23","50","50","22","22",Stable,Stable,Stable,Stable,"1",,AVO
-37343.986905169,695828.281394271,"14020","-7.85215489585784","6.27259386052472","3","0.673173015873016","51","11","12","50","21","21",Stable,Deforestation,Degradation,Stable,"1",,AVO
-37355.4353276561,697834.826050826,"14022","-7.85242592140229","6.29067907571958","3","0.562895238095238","52","11","12","50","21","21",Stable,Deforestation,Degradation,Stable,"1",,AVO
-36358.0459416405,698828.76246924,"14422","-7.84352436963111","6.29972167863646","3","0.631644155844156","53","11","12","50","21","21",Stable,Deforestation,Degradation,Stable,"1",,AVO
-35314.9491640767,691796.731371765,"14812","-7.83354268465794","6.23642339281422","3","0.7043","54","11","12","50","21","21",Stable,Deforestation,Degradation,Stable,"1",,AVO
-35609.3676262851,741959.349505558,"14862","-7.84050150014647","6.68855058822525","3","0.757419047619048","55","12","50","21","21","21",Stable,Deforestation,Stable,Stable,"2",Nuages 2010,AVO
-35776.8766278012,769047.550938745,"14889","-7.84446629053353","6.9326958621656","1","0.146119047619048","56","12","50","50","50","23",Stable,Deforestation,Stable,Stable,"1",,AVO
-34323.2323069004,693793.985391326,"15219","-7.8247749147486","6.25450863287783","3","0.491222222222222","57","11","12","50","21","21",Stable,Stable,Stable,Stable,"1",,AVO
-34515.7910900738,726900.786890192,"15252","-7.82931980801493","6.55291327493353","1","0.113933333333333","58","50","50","50","13","13",Stable,Stable,Stable,Gain,"2",Nuages 2010,AVO
-34642.9785216636,747968.959005101,"15273","-7.83232469353448","6.74280530548303","2","0.378088888888889","59","50","14","14","14","14",Stable,Gain,Stable,Stable,"1",,AVO
-34773.7808391424,769037.29833006,"15294","-7.83541741605492","6.9326958621656","1","0.0848571428571429","60","12","50","50","50","50",Stable,Deforestation,Stable,Stable,"1",,AVO
-33615.38951038,743946.06755968,"15684","-7.82270093353613","6.70663550728766","3","0.652266666666667","61","12","21","21","21","21",Stable,Deforestation,Stable,Stable,"2",Nuages 2010,AVO
-32767.6285267202,769016.851296955,"16132","-7.8173196670977","6.9326958621656","2","0.309209523809524","62","12","50","50","50","50",Stable,Deforestation,Stable,Stable,"1",,AVO
-31512.5500166822,727875.055120083,"16520","-7.8023349220056","6.56195578539858","2","0.275795238095238","63","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AVO
-31530.5233511615,730884.663227079,"16523","-7.80275794572617","6.58908329725149","2","0.393523809523809","64","50","50","12","50","23",Stable,Stable,Gain,Deforestation,"1",,AVO
-31808.9769593239,776029.189528239,"16568","-7.80931760940824","6.99599237983252","3","0.418852380952381","65","50","50","21","21","21",Stable,Stable,Stable,Stable,"1",,AVO
-29488.5716509664,724846.306619263,"17391","-7.78383066678823","6.53482824425875","1","0.00466666666666667","66","12","12","12","21","21",Stable,Stable,Stable,Deforestation,"1",,AVO
-28209.1930769245,676685.455849132,"17782","-7.76831403026526","6.1007837001206","1","0.008","67","11","12","12","23","23",Stable,Degradation,Stable,Deforestation,"1",,AVO
-28444.0721226138,717814.646154983,"17823","-7.77381658975639","6.47153053504029","2","0.4","68","50","50","23","23","23",Stable,Stable,Stable,Stable,"2",,AVO
-27161.9619152702,668651.538132314,"18218","-7.75824615174151","6.0284422510603","1","0.0126666666666667","69","11","11","11","12","12",Stable,Stable,Stable,Degradation,"1",,AVO
-27245.3088407869,683698.494305616,"18233","-7.7601950247909","6.16408230909918","1","0.024","70","11","12","12","12","12",Stable,Degradation,Stable,Stable,"2",,AVO
-27640.131142423,750909.18888355,"18300","-7.76944048161143","6.76993261905274","3","0.521526984126984","71","50","50","21","21","21",Stable,Stable,Stable,Stable,"1",,AVO
-26339.0059626491,700742.616636225,"18698","-7.7534195127817","6.31780687508707","3","0.848438095238095","72","11","23","23","21","21",Stable,Deforestation,Stable,Stable,"1",,AVO
-25627.9950951656,749886.365791152,"19196","-7.75120470431828","6.76089018454561","3","0.726368253968254","73","12","50","21","21","21",Stable,Deforestation,Stable,Stable,"2",,AVO
-24142.0368442095,666619.132938098,"19569","-7.73089221447559","6.01035685876972","1","0","74","11","11","11","12","12",Stable,Stable,Stable,Degradation,"1",,AVO
-23464.6955524253,723786.22015661,"20084","-7.7294429035818","6.52578572405782","1","0.0227","75","12","50","50","50","50",Stable,Deforestation,Stable,Stable,"1",,AVO
-22202.4690119427,678638.537460504,"20497","-7.71436908927164","6.11886903218331","1","0.0193333333333333","76","11","11","11","12","12",Stable,Stable,Stable,Degradation,"1",,AVO
-22367.6595365842,707727.558992036,"20526","-7.71821129035015","6.38110496367766","3","0.485857142857143","77","11","50","21","21","21",Stable,Stable,Deforestation,Stable,"1",,AVO
-21494.6499419647,729785.803863969,"21007","-7.71219351874936","6.58004079656197","3","0.738457142857143","78","50","50","23","22","22",Stable,Stable,Stable,Stable,"1",,AVO
-21684.4570957503,760881.122831877,"21038","-7.71661134388474","6.86035677885707","3","0.652252380952381","79","23","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AVO
-20163.3019976151,672602.713939623,"21410","-7.69552791741556","6.0646129996816","1","0.012","80","11","11","11","23","23",Stable,Stable,Stable,Deforestation,"2",,AVO
-19094.6494754312,660557.762970396,"21859","-7.68497213383927","5.95610061040292","1","0.00233333333333333","81","11","11","11","11","11",Stable,Stable,Stable,Stable,"1",,AVO
-19411.576787111,716727.367425173,"21915","-7.69231649963161","6.4624879922765","2","0.194634920634921","82","23","50","21","21","21",Stable,Stable,Stable,Stable,"1",,AVO
-19622.7217963331,751833.920656497,"21950","-7.69721737707662","6.77897505020457","2","0.358414285714286","83","11","21","21","21","21",Stable,Deforestation,Stable,Stable,"1",,AVO
-17204.7067149015,681603.666761825,"22805","-7.66958525217381","6.14599700748194","3","0.417950793650794","84","22","22","22","22","22",Stable,Stable,Stable,Stable,"2",,AVO
-17221.5498582912,684612.668261998,"22808","-7.66997456464878","6.17312495531999","3","0.550171428571428","85","22","22","22","22","22",Stable,Stable,Stable,Stable,"1",,AVO
-17261.1378132594,691633.683381763,"22815","-7.67088975795555","6.23642339281422","3","0.928755555555556","86","11","50","21","21","21",Stable,Deforestation,Stable,Stable,"2",Nuages 2010,AVO
-17341.5201491578,705675.763011674,"22829","-7.67274871347198","6.36301981127254","3","0.616361904761905","87","11","50","21","21","21",Stable,Deforestation,Stable,Stable,"1",,AVO
-16522.3666653376,736759.69685987,"23328","-7.66795725848964","6.64333823262102","2","0.293647619047619","88","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,AVO
-15283.9392319594,696630.805285425,"23762","-7.65347519508769","6.28163646968086","3","0.571033333333333","89","11","50","50","50","50",Stable,Deforestation,Stable,Stable,"1",,AVO
-15501.3905519511,733741.256142648,"23799","-7.65849510452891","6.6162107796986","3","0.600866666666667","90","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AVO
-15507.4234677345,734744.247914172,"23800","-7.65863447046519","6.62525326729246","3","0.478361904761905","91","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,AVO
-15543.7931716507,740762.206006909,"23806","-7.65947475280487","6.67950812371825","1","0.0752285714285714","92","11","50","14","14","14",Stable,Deforestation,Stable,Stable,"2",Nuages 2010,AVO
-15568.2036377275,744774.185213703,"23810","-7.66003883443325","6.71567796183428","3","0.826266666666667","93","11","12","14","14","21",Deforestation,Degradation,Degradation,Stable,"1",,AVO
-12468.8573426062,729701.285059817,"25283","-7.63081261992888","6.58004079656196","3","0.775228571428571","94","50","50","21","21","21",Stable,Stable,Stable,Stable,"2",,AVO
-12523.154850421,738727.858507164,"25292","-7.63206247075239","6.66142318477469","3","0.832504761904762","95","11","50","21","21","21",Stable,Deforestation,Stable,Stable,"2",,AVO
-12772.5117108662,778846.314484398,"25332","-7.63780762098479","7.02311940694387","3","0.555120346320346","96","50","23","23","23","23",Stable,Stable,Stable,Stable,"1",,AVO
-11278.3765569127,697598.1448174,"25767","-7.6174585468766","6.29067907571958","3","0.798755555555555","97","11","50","50","21","21",Stable,Deforestation,Stable,Stable,"1",,AVO
-11737.8243518339,773821.603400383,"25843","-7.62802272709849","6.9779076777588","2","0.357407936507937","98","50","50","21","21","21",Stable,Stable,Stable,Stable,"2",Pas d'img en 2010,AVO
-10481.2901393709,732691.481957142,"26327","-7.61314186463068","6.60716828882421","2","0.189266666666667","99","50","50","50","22","22",Stable,Stable,Stable,Stable,"2",Nuages 2010,AVO
-10735.0362866767,773811.750855564,"26368","-7.61897298724517","6.9779076777588","2","0.335728571428571","100","50","50","21","21","21",Stable,Stable,Stable,Stable,"2",Cacao ??,AVO
-7366.80223938968,516053.728953396,"27332","-7.56973855668941","4.65392090342611","1","0","101","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AVO
-7448.96192500368,535107.668727718,"27351","-7.57160845120811","4.825739321699","1","0.0241333333333333","102","11","11","50","50","50",Stable,Stable,Deforestation,Stable,"1",,AVO
-8207.46429384657,686539.847396477,"27405","-7.5889155547865","6.1912102385639","1","0.127288888888889","103","40","40","40","40","40",Stable,Stable,Stable,Stable,"1",,AVO
-8427.84259027679,724649.707335713,"27443","-7.59395901288442","6.53482824425874","2","0.31157619047619","104","50","50","50","50","23",Stable,Stable,Stable,Stable,"1",,AVO
-8536.36706872226,742701.91758051,"27461","-7.59644513274345","6.69759304941651","3","0.861157142857143","105","11","50","21","21","21",Stable,Deforestation,Stable,Stable,"1",,AVO
-6398.27326853265,524069.830958972,"27915","-7.56150392808044","4.72626560436075","1","0.0277523809523809","106","30","30","30","30","30",Stable,Stable,Stable,Stable,"1",,AVO
-7250.12075675809,694554.161257009,"27999","-7.58091750615873","6.26355124825557","3","0.566723809523809","107","11","12","50","50","50",Stable,Degradation,Deforestation,Stable,"1",,AVO
-7377.70927500428,716617.480642662,"28021","-7.58383391189994","6.4624879922765","2","0.384263492063492","108","50","50","22","22","22",Stable,Stable,Stable,Stable,"1",,AVO
-7595.05486662488,752721.449842604,"28057","-7.58880719505761","6.7880174779967","3","0.811957142857143","109","11","12","21","21","21",Stable,Degradation,Deforestation,Stable,"1",,AVO
-7632.31233076041,758738.822286186,"28063","-7.5896603783033","6.8422719739496","2","0.2108","110","23","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AVO
-7657.31458942784,762750.411088902,"28067","-7.5902330301051","6.87844157016754","3","0.438561904761905","111","50","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AVO
-5237.61620547279,485956.519902202,"28463","-7.54890690773101","4.38262697222679","1","0.011","112","11","11","11","11","11",Stable,Stable,Stable,Stable,"1",,AVO
-5294.4101492833,499995.800378063,"28477","-7.55019533389564","4.50923105875277","1","0.0158333333333333","113","12","12","12","12","12",Stable,Stable,Stable,Stable,"1",,AVO
-6151.50791374169,677496.80249419,"28574","-7.56969347082308","6.1098263676687","1","0.132666666666667","114","21","23","21","21","21",Stable,Stable,Stable,Stable,"1",Mélange de plantations/cacao,AVO
-3276.64418272901,496974.931921322,"29666","-7.53189507233137","4.48210164829321","1","0.0600761904761905","115","12","12","12","12","12",Stable,Stable,Stable,Stable,"1",,AVO
-3385.75912665285,523047.326429819,"29692","-7.53436556703373","4.71722252493565","3","0.477866666666667","116","22","22","22","22","22",Stable,Stable,Stable,Stable,"1",,AVO
-3416.08696270117,530066.844987555,"29699","-7.53505251650894","4.78052403132362","1","0.132923809523809","117","14","14","14","14","14",Stable,Stable,Stable,Stable,"1",,AVO
-3541.43057423725,558145.041584668,"29727","-7.53789298979248","5.03372887506266","3","0.437798412698413","118","23","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AVO
-4236.22754253377,693525.10612216,"29785","-7.553677400983","6.25450863287783","3","0.545733333333333","119","11","23","23","23","23",Stable,Deforestation,Stable,Stable,"1",,AVO
-2370.17427354044,520032.469561706,"30289","-7.52506086284821","4.69009327258169","3","0.6526","120","11","21","21","21","21","21",Stable,Stable,Stable,"1",,AVO
113371.705147612,624523.804507438,"104194","-6.4891863857849","5.63960373638414","1","0.1456","519","50","50","50","50","50",Stable,Stable,Stable,Stable,"2",CHG_00_10 : nuage en 2010,ALE
114762.912870049,543397.784445792,"104761","-6.47256863846456","4.90712669261422","3","0.516342857142857","520","23","23","30","30","30",Stable,Stable,Stable,Stable,"1",,ALE
114690.198451927,559421.395092839,"104777","-6.47398343975267","5.05181486132458","2","0.321657142857143","521","12","12","12","12","12",Stable,Stable,Stable,Stable,"2",à vérifier sur le terrain le couvert arboré semble être dense et haut avec google earth,ALE
114634.279791302,571439.133881145,"104789","-6.47507186930872","5.16033056644325","3","0.582901587301587","522","22","22","22","22","22",Stable,Stable,Stable,Stable,"2",resemble à une plantations abandonnée,ALE
114499.194702561,599480.630586042,"104817","-6.47770275201718","5.41353242714758","1","0.121498412698413","523","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
114321.269420023,634532.719859558,"104852","-6.48117125771835","5.73003177339301","3","0.418519047619048","524","14","14","14","14","14",Stable,Stable,Stable,Stable,"2","à vérifier sur letrrain, ça pourrait un petit ilot de foret secondaire / parcelles entourée de champ de cacao et a proximité d'un village",ALE
114231.214328859,651558.111913572,"104869","-6.48292822930189","5.88375878041354","2","0.213203174603175","525","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,ALE
114166.215863679,663576.073018303,"104881","-6.48419694160265","5.9922714545397","2","0.304312698412698","526","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
116350.131575847,629513.227280582,"106142","-6.46260899066807","5.68481779020637","3","0.491947619047619","527","23","23","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
118558.651981812,588441.888588655,"107393","-6.44056727081929","5.31406051391039","2","0.392879365079365","528","99","99","21","21","21",Stable,Stable,Stable,Stable,"2",nuages en 2000/2010,ALE
118539.189403958,592447.665864539,"107397","-6.44094425765766","5.35023215604251","3","0.532695238095238","529","99","99","21","21","21",Stable,Stable,Stable,Stable,"2",nuages en 200/2010,ALE
118247.548904726,649530.336705115,"107454","-6.44659859709354","5.86567329359863","1","0.0582571428571429","530","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,ALE
118231.459431115,652534.706287303,"107457","-6.4469108307369","5.89280151943886","2","0.230266666666667","531","23","23","22","22","22",Stable,Stable,Stable,Stable,"1",,ALE
119669.388282409,565403.379926078,"108012","-6.42943120424008","5.10607275962322","1","0.0912761904761905","532","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
119101.4613797,676563.31637031,"108123","-6.44042737986409","6.1098263676687","2","0.316549206349206","533","23","23","23","22","22",Stable,Stable,Stable,Stable,"1",,ALE
119095.88455862,677564.768859363,"108124","-6.44053554529982","6.11886903218331","2","0.345863492063492","534","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
119079.104802899,680569.127648591,"108127","-6.44086101966621","6.14599700748194","2","0.293315873015873","535","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,ALE
120771.286962808,543366.838961002,"108631","-6.4184727619702","4.90712669261422","2","0.332580952380952","536","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
120585.548210005,583423.644577284,"108671","-6.42205765444719","5.26884590180232","2","0.259652380952381","537","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
121494.072293743,602445.05836169,"109331","-6.41482747467553","5.44066107446878","2","0.262409523809524","538","99","40","40","40","40",Stable,Stable,Stable,Stable,"2",nuages en 2000,ALE
121388.006535894,623474.877219411,"109352","-6.41687469117711","5.63056091719221","2","0.215271428571429","539","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,ALE
121224.805838234,654519.058171781,"109383","-6.42002725527465","5.91088698870307","3","0.496565079365079","540","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
122787.402876323,540352.440593154,"109909","-6.40018306524916","4.87999759080302","2","0.200520634920635","541","23","99","23","23","23",Stable,Stable,Stable,Stable,"1",,ALE
122654.770736366,569393.027944347,"109938","-6.40273514598249","5.14224464106022","2","0.23912380952381","542","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
122455.447001936,610450.673438863,"109979","-6.4065743384311","5.51300401461987","1","0.10587619047619","543","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
125601.867923539,581393.580687318,"111868","-6.37676850177214","5.25076003857984","2","0.243061904761905","544","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
125568.12479714,588403.216920254,"111875","-6.37741558038992","5.31406051391039","3","0.432603174603175","545","21","99","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
125418.945567259,618444.619987716,"111905","-6.38027791226954","5.58534677933903","3","0.599828571428571","546","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
125181.30018801,663507.058689392,"111950","-6.38484299364117","5.9922714545397","2","0.3227","547","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
126564.587667447,589399.119142136,"112515","-6.3684868604378","5.32310342841962","1","0.102428571428571","548","21","99","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
126274.349605163,646477.408645056,"112572","-6.37405036379084","5.83854504153198","3","0.501730158730159","549","22","22","22","22","22",Stable,Stable,Stable,Stable,"1",,ALE
127794.031885661,540327.303094608,"113105","-6.35510498348261","4.87999759080302","3","0.5013","550","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
127721.711091729,556348.923573019,"113121","-6.35648650248832","5.0246858781713","2","0.370665079365079","551","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,ALE
127457.039155334,611423.593773043,"113176","-6.36154758414747","5.52204686985031","2","0.300485714285714","552","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,ALE
128704.599692199,560349.161597482,"113763","-6.34782019348804","5.06085785068622","2","0.381901587301587","553","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,ALE
