"PLOTID","LON","LAT","cal_val","prob_change","str_dal_ney_3s","vis_sep_1","vis_ign_1","vis_ign_2"
45113,-7.32786616770143,5.57630394342075,"none",0.143438888888889,2,0,0,0
45114,-7.3279784278387,5.58534677933903,"none",0.0575095238095238,1,0,0,0
45115,-7.3280908727465,5.59438961248068,"none",0.189271428571429,2,0,0,0
45116,-7.32820350243882,5.60343244284125,"none",0.0491738095238095,1,0,0,0
45117,-7.32831631692968,5.61247527041633,"none",0.12775,2,0,0,0
45118,-7.32842931623313,5.62151809520146,"none",0.0259,1,0,0,0
45119,-7.32854250036323,5.63056091719221,"none",0.0966523809523809,2,0,0,1
45120,-7.32865586933407,5.63960373638414,"none",0.0382253968253968,1,0,0,0
45121,-7.32876942315978,5.64864655277283,"none",0.0497087301587302,1,0,0,0
45122,-7.32888316185447,5.65768936635383,"none",0.0725285714285714,1,0,0,0
45123,-7.32899708543233,5.66673217712271,"none",0.0137857142857143,1,0,0,0
45124,-7.32911119390752,5.67577498507503,"none",0.219796031746032,2,0,0,0
45125,-7.32922548729426,5.68481779020637,"none",0.0374142857142857,1,0,0,0
45126,-7.32933996560678,5.69386059251228,"none",0.0918634920634921,2,0,0,0
45127,-7.32945462885934,5.70290339198833,"none",0.0531055555555556,1,0,0,0
45128,-7.32956947706621,5.71194618863009,"none",0.0378,1,0,0,0
45129,-7.3296845102417,5.72098898243313,"none",0.0104333333333333,1,0,0,0
45130,-7.32979972840013,5.73003177339301,"none",0.006,1,0,0,0
45131,-7.32991513155586,5.73907456150529,"none",0.0377619047619048,1,0,0,0
45132,-7.33003071972325,5.74811734676556,"none",0.0869944444444444,2,0,0,0
45133,-7.3301464929167,5.75716012916936,"none",0,1,0,0,0
45134,-7.33026245115064,5.76620290871228,"none",0.0049,1,0,0,0
45135,-7.3303785944395,5.77524568538989,"none",0.00713333333333333,1,0,0,0
45136,-7.33049492279776,5.78428845919774,"none",0.0219190476190476,1,0,0,0
45137,-7.3306114362399,5.79333123013141,"none",0.00316666666666667,1,0,0,0
45138,-7.33072813478045,5.80237399818647,"none",0.000444444444444444,1,0,0,0
45139,-7.33084501843393,5.81141676335849,"none",0.0117333333333333,1,0,0,0
45140,-7.33096208721491,5.82045952564303,"none",0.0442095238095238,1,0,0,0
45141,-7.33107934113798,5.82950228503567,"none",0,1,0,0,0
45142,-7.33119678021774,5.83854504153198,"training",0.002,1,0,1,0
45143,-7.33131440446883,5.84758779512753,"none",0.0197333333333333,1,0,0,0
45144,-7.33143221390591,5.85663054581789,"none",0.0370428571428571,1,0,0,0
45145,-7.33155020854365,5.86567329359863,"training",0.0102333333333333,1,0,1,0
45146,-7.33166838839676,5.87471603846532,"none",0.0282095238095238,1,0,0,0
45147,-7.33178675347997,5.88375878041354,"none",0,1,0,0,0
45148,-7.33190530380802,5.89280151943886,"none",0.0164,1,0,0,0
45149,-7.33202403939569,5.90184425553684,"none",0.002,1,0,0,0
45150,-7.33214296025778,5.91088698870307,"none",0,1,0,0,0
45151,-7.33226206640912,5.91992971893311,"none",0.0114,1,0,0,0
45152,-7.33238135786454,5.92897244622255,"none",0.0365428571428571,1,0,0,0
45153,-7.33250083463892,5.93801517056694,"none",5e-04,1,0,0,0
45154,-7.33262049674715,5.94705789196187,"none",0.001,1,0,0,0
45155,-7.33274034420415,5.95610061040292,"none",0.00244444444444444,1,0,0,0
45156,-7.33286037702485,5.96514332588565,"none",0.0880738095238095,2,0,0,0
45157,-7.33298059522423,5.97418603840564,"none",0.186464285714286,2,0,0,0
45158,-7.33310099881726,5.98322874795846,"none",0.0568904761904762,1,0,0,0
45159,-7.33322158781897,5.9922714545397,"none",0.0181238095238095,1,0,0,0
45160,-7.33334236224438,6.00131415814493,"none",0.00466666666666667,1,0,0,0
45161,-7.33346332210856,6.01035685876972,"training",0.00513333333333333,1,0,1,0
45162,-7.33358446742659,6.01939955640965,"none",0.002,1,0,0,0
45163,-7.33370579821357,6.0284422510603,"none",0.0162333333333333,1,0,0,0
45164,-7.33382731448463,6.03748494271724,"none",0.0025,1,0,0,0
45165,-7.33394901625493,6.04652763137605,"none",0.00833333333333333,1,0,0,0
45166,-7.33407090353965,6.05557031703231,"none",0,1,0,0,0
45167,-7.33419297635398,6.0646129996816,"none",0.007,1,0,0,1
45168,-7.33431523471316,6.07365567931949,"none",0,1,0,0,0
45169,-7.33443767863242,6.08269835594157,"none",0,1,0,0,0
45170,-7.33456030812705,6.09174102954341,"none",0,1,0,0,0
45171,-7.33468312321234,6.1007837001206,"none",0.190838095238095,2,0,0,0
45172,-7.33480612390361,6.1098263676687,"none",0.00233333333333333,1,0,0,0
45173,-7.3349293102162,6.11886903218331,"none",0.0449333333333333,1,0,0,0
45174,-7.33505268216549,6.12791169366,"none",0.004,1,0,0,0
45175,-7.33517623976685,6.13695435209435,"none",0.00651111111111111,1,0,0,0
45176,-7.33529998303572,6.14599700748194,"none",0.004,1,0,0,0
45177,-7.33542391198752,6.15503965981835,"none",0.0135,1,0,0,0
45178,-7.33554802663772,6.16408230909918,"none",0.0091,1,0,0,0
45179,-7.3356723270018,6.17312495531999,"none",0.00443333333333333,1,0,0,0
45180,-7.33579681309529,6.18216759847637,"none",0.00394444444444444,1,0,0,0
45181,-7.3359214849337,6.1912102385639,"none",0.0162333333333333,1,0,0,0
45182,-7.3360463425326,6.20025287557816,"none",0.00911111111111111,1,0,0,1
45183,-7.33617138590757,6.20929550951474,"none",0.000444444444444444,1,0,0,1
45184,-7.33629661507422,6.21833814036922,"none",0.0167619047619048,1,0,0,0
45185,-7.33642203004818,6.22738076813719,"none",0.068752380952381,1,0,0,0
45186,-7.33654763084509,6.23642339281422,"none",0.002,1,0,0,0
45187,-7.33667341748063,6.24546601439591,"none",0.00616666666666667,1,0,0,0
45188,-7.33679938997052,6.25450863287783,"none",0.008,1,0,0,0
45189,-7.33692554833046,6.26355124825557,"none",0.0264666666666667,1,0,0,0
45190,-7.33705189257622,6.27259386052472,"none",0.00466666666666667,1,0,0,0
45191,-7.33717842272356,6.28163646968086,"none",0.0115666666666667,1,0,0,0
45192,-7.33730513878828,6.29067907571958,"none",0.0360333333333333,1,0,0,0
45193,-7.33743204078619,6.29972167863646,"none",0.00666666666666667,1,0,0,0
45194,-7.33755912873315,6.3087642784271,"none",0.00133333333333333,1,0,0,0
45195,-7.33768640264502,6.31780687508707,"none",0.00133333333333333,1,0,0,0
45196,-7.33781386253769,6.32684946861196,"none",0.00133333333333333,1,0,0,0
45197,-7.33794150842708,6.33589205899737,"none",0.01525,1,0,0,0
45198,-7.33806934032914,6.34493464623888,"none",0.0301309523809524,1,0,0,1
45199,-7.33819735825981,6.35397723033207,"none",0.0681738095238095,1,0,0,0
45200,-7.33832556223508,6.36301981127254,"none",0.0615714285714285,1,0,0,0
45201,-7.33845395227099,6.37206238905588,"none",0.0666452380952381,1,0,0,0
45202,-7.33858252838354,6.38110496367766,"none",0.0413682539682539,1,0,0,0
45203,-7.33871129058882,6.39014753513349,"none",0.06735,1,0,0,1
45204,-7.33884023890289,6.39919010341896,"none",0.0348190476190476,1,0,0,0
45205,-7.33896937334186,6.40823266852964,"none",0.0595380952380952,1,0,0,0
45206,-7.33909869392187,6.41727523046114,"none",0.170713492063492,2,0,0,0
45207,-7.33922820065906,6.42631778920904,"none",0.0519333333333333,1,0,0,0
45208,-7.33935789356964,6.43536034476894,"none",0.0829547619047619,2,0,0,0
45209,-7.33948777266977,6.44440289713642,"none",0.132815873015873,2,0,0,1
45210,-7.33961783797571,6.45344544630708,"none",0.322040476190476,3,0,0,0
45211,-7.3397480895037,6.4624879922765,"none",0.129925396825397,2,0,0,0
45212,-7.33987852727001,6.47153053504029,"none",0.172084920634921,2,0,0,0
45213,-7.34000915129094,6.48057307459403,"none",0.0108333333333333,1,0,0,0
45214,-7.34013996158282,6.48961561093332,"none",0.00713333333333333,1,0,0,0
45215,-7.34027095816198,6.49865814405375,"none",0.101307142857143,2,0,0,1
45216,-7.34040214104481,6.50770067395092,"none",0.0331444444444444,1,0,0,0
45217,-7.3405335102477,6.51674320062041,"none",0.0335333333333333,1,0,0,0
45218,-7.34066506578705,6.52578572405782,"none",0.0575833333333333,1,0,0,0
45219,-7.34079680767933,6.53482824425875,"none",0.0321928571428571,1,0,0,0
45220,-7.34092873594098,6.54387076121879,"none",0.0830119047619048,2,0,0,0
45221,-7.34106085058852,6.55291327493353,"none",0.0330111111111111,1,0,0,0
45222,-7.34119315163843,6.56195578539858,"none",0.0118,1,0,0,0
45223,-7.34132563910728,6.57099829260953,"none",0.0231,1,0,0,0
45224,-7.34145831301161,6.58004079656197,"none",0.0375571428571429,1,0,0,0
45225,-7.34159117336802,6.58908329725149,"none",0.0833730158730159,2,0,0,0
45226,-7.34172422019311,6.59812579467371,"none",0.0075,1,0,0,1
45227,-7.34185745350352,6.60716828882421,"none",0.00555555555555556,1,0,0,0
45228,-7.34199087331591,6.6162107796986,"none",0.0199,1,0,0,0
45229,-7.34212447964696,6.62525326729246,"none",0.0102666666666667,1,0,0,0
45230,-7.34225827251337,6.6342957516014,"none",0.0143333333333333,1,0,0,0
45231,-7.34239225193189,6.64333823262103,"none",0.0252888888888889,1,0,0,0
45232,-7.34252641791926,6.65238071034692,"none",0.0265730158730159,1,0,0,0
45233,-7.34266077049226,6.66142318477469,"none",0.0238888888888889,1,0,0,0
45234,-7.3427953096677,6.67046565589993,"none",0.0918174603174603,2,0,0,0
45235,-7.34293003546239,6.67950812371825,"none",0.116621428571429,2,0,0,0
45236,-7.3430649478932,6.68855058822525,"none",0.124492063492064,2,0,0,0
45237,-7.343200046977,6.69759304941651,"none",0.0697055555555555,1,0,0,0
45238,-7.34333533273068,6.70663550728766,"none",0.00694285714285714,1,0,0,0
45239,-7.34347080517117,6.71567796183428,"none",0.0546190476190476,1,0,0,0
45240,-7.34360646431542,6.72472041305198,"none",0.122563492063492,2,0,0,0
45241,-7.3437423101804,6.73376286093636,"none",0.111045238095238,2,0,0,1
45242,-7.34387834278311,6.74280530548303,"none",0.116760317460317,2,0,0,0
45243,-7.34401456214056,6.75184774668757,"none",0.0417563492063492,1,0,0,0
45244,-7.34415096826979,6.76089018454561,"none",0.255013492063492,2,0,0,0
45245,-7.34428756118789,6.76993261905274,"none",0.0567761904761905,1,0,0,0
45246,-7.34442434091193,6.77897505020457,"none",0.169038095238095,2,0,0,0
45247,-7.34456130745903,6.78801747799669,"none",0.074,1,0,0,0
45248,-7.34469846084634,6.79705990242472,"none",0.00133333333333333,1,0,0,0
45249,-7.34483580109102,6.80610232348426,"none",0.18615,2,0,0,1
45250,-7.34497332821026,6.81514474117091,"none",0.0425611111111111,1,0,0,0
45251,-7.34511104222127,6.82418715548028,"none",0.094563492063492,2,0,0,0
45252,-7.34524894314128,6.83322956640798,"none",0.0511936507936508,1,0,0,0
45253,-7.34538703098757,6.8422719739496,"none",0.0224,1,0,0,0
45254,-7.34552530577741,6.85131437810076,"none",0.0229936507936508,1,0,0,0
45255,-7.34566376752811,6.86035677885707,"none",0.0876619047619048,2,0,0,0
45256,-7.34580241625701,6.86939917621412,"none",0.106968253968254,2,0,0,0
45257,-7.34594125198147,6.87844157016754,"none",0.125307142857143,2,0,0,0
45258,-7.34608027471886,6.88748396071292,"none",0.00530952380952381,1,0,0,0
45259,-7.3462194844866,6.89652634784587,"none",0.016,1,0,0,0
45260,-7.34635888130211,6.90556873156201,"none",0.00866666666666667,1,0,0,0
45261,-7.34649846518286,6.91461111185694,"none",0.0025,1,0,0,0
45262,-7.3466382361463,6.92365348872626,"none",0.0631285714285714,1,1,0,0
45263,-7.34677819420996,6.9326958621656,"none",0.0215380952380952,1,0,0,0
45264,-7.34691833939136,6.94173823217056,"none",0.0145079365079365,1,0,0,0
45265,-7.34705867170805,6.95078059873675,"none",0.0475095238095238,1,0,0,0
45266,-7.34719919117761,6.95982296185977,"none",0.049865873015873,1,0,0,0
45267,-7.34733989781763,6.96886532153525,"none",0.096915873015873,2,0,0,0
45268,-7.34748079164574,6.9779076777588,"none",0.00708888888888889,1,0,0,0
45269,-7.34762187267959,6.98695003052601,"none",0.221486507936508,2,0,0,0
45270,-7.34776314093686,6.99599237983252,"none",0.00536507936507937,1,0,0,0
45271,-7.34790459643522,7.00503472567392,"none",0.0297333333333333,1,0,0,0
45272,-7.34804623919243,7.01407706804583,"none",0.0704880952380952,1,0,0,0
45273,-7.34818806922621,7.02311940694387,"none",0.0558119047619048,1,0,0,0
45274,-7.34833008655433,7.03216174236364,"none",0.037715873015873,1,0,0,0
45275,-7.34847229119459,7.04120407430077,"none",0.0304587301587302,1,0,0,0
45276,-7.34861468316482,7.05024640275087,"none",0.312049206349206,3,0,0,0
45277,-7.34875726248284,7.05928872770953,"none",0.0890357142857143,2,0,0,0
45278,-7.34890002916653,7.0683310491724,"none",0.0249285714285714,1,0,0,0
45279,-7.34904298323379,7.07737336713508,"training",0.646403968253969,3,0,1,0
45280,-7.34918612470252,7.08641568159318,"none",0.0503428571428571,1,0,0,0
45281,-7.34932945359066,7.09545799254233,"none",0.03215,1,0,0,0
45282,-7.34947296991619,7.10450029997813,"none",0.060247619047619,1,0,0,0
45283,-7.34961667369709,7.1135426038962,"none",0.107047619047619,2,1,0,0
45284,-7.34976056495137,7.12258490429217,"none",0.0671285714285714,1,0,0,0
45285,-7.34990464369706,7.13162720116165,"none",0.111081746031746,2,0,0,0
45286,-7.35004890995224,7.14066949450025,"none",0.428642857142857,3,0,0,0
45287,-7.35019336373499,7.1497117843036,"none",0.0330452380952381,1,0,0,0
45288,-7.35033800506341,7.1587540705673,"none",0.102959523809524,2,0,0,0
45289,-7.35048283395565,7.167796353287,"none",0.00996190476190476,1,0,0,0
45290,-7.35062785042986,7.17683863245829,"none",0.0299325396825397,1,0,0,0
45291,-7.35077305450423,7.1858809080768,"none",0.130446031746032,2,0,0,0
45292,-7.35091844619696,7.19492318013815,"none",0.0206333333333333,1,0,0,0
45293,-7.35106402552628,7.20396544863796,"none",0.0623714285714286,1,0,0,0
45294,-7.35120979251046,7.21300771357185,"none",0.0811,2,0,0,0
45295,-7.35135574716777,7.22204997493544,"none",0.0389222222222222,1,0,0,0
45296,-7.35150188951652,7.23109223272436,"none",0.115484920634921,2,0,0,0
45297,-7.35164821957505,7.24013448693422,"none",0.0712301587301587,1,0,0,1
45298,-7.35179473736169,7.24917673756064,"none",0.0934642857142857,2,0,0,1
45299,-7.35194144289484,7.25821898459926,"none",0.0538857142857143,1,0,0,0
45300,-7.35208833619289,7.26726122804569,"none",0.00583333333333333,1,0,0,0
45301,-7.35223541727428,7.27630346789555,"none",0.0313222222222222,1,0,0,0
45302,-7.35238268615745,7.28534570414447,"none",0.0243428571428571,1,0,0,0
45303,-7.35253014286088,7.29438793678807,"none",0.193519047619048,2,0,0,0
45304,-7.35267778740308,7.30343016582198,"none",0.0417690476190476,1,0,0,0
45305,-7.35282561980257,7.31247239124182,"none",0.204900793650794,2,0,0,0
45306,-7.3529736400779,7.32151461304321,"none",0.0447888888888889,1,0,0,0
45307,-7.35312184824764,7.33055683122179,"none",0.210353968253968,2,0,0,0
45308,-7.35327024433039,7.33959904577318,"none",0.0215174603174603,1,0,0,0
45309,-7.35341882834477,7.34864125669299,"none",0.103957936507936,2,0,0,0
45310,-7.35356760030944,7.35768346397687,"none",0.0380698412698413,1,0,0,0
45311,-7.35371656024307,7.36672566762043,"none",0.0897793650793651,2,0,0,0
45312,-7.35386570816434,7.37576786761931,"none",0.0423404761904762,1,0,0,0
45313,-7.35401504409199,7.38481006396912,"none",0.0326349206349206,1,0,0,0
45314,-7.35416456804476,7.39385225666551,"none",0.0941119047619048,2,0,0,0
45315,-7.35431428004142,7.40289444570409,"none",0.0598253968253968,1,0,0,0
45316,-7.35446418010077,7.41193663108051,"none",0.0197619047619048,1,0,0,0
45317,-7.35461426824161,7.42097881279037,"none",0.00953174603174603,1,0,0,0
45318,-7.35476454448281,7.43002099082932,"none",0.00858888888888889,1,0,0,0
45319,-7.35491500884322,7.43906316519298,"none",0.0589690476190476,1,0,0,0
45320,-7.35506566134174,7.44810533587699,"none",0.112881746031746,2,0,0,0
45321,-7.35521650199729,7.45714750287697,"none",0.0618277777777778,1,0,0,0
45322,-7.3553675308288,7.46618966618856,"none",0.0777857142857143,1,0,0,0
45646,-7.30636337431849,4.45497221773376,"none",0.0576373015873016,1,0,0,0
45647,-7.30645271359741,4.46401536347945,"none",0.620328571428571,3,0,0,0
45648,-7.30654223586658,4.47305850700076,"none",0.195901587301587,2,0,0,0
45649,-7.30663194113708,4.48210164829321,"none",0.0243285714285714,1,0,0,0
45650,-7.30672182942004,4.49114478735234,"none",0.415857142857143,3,0,0,0
45651,-7.30681190072659,4.50018792417368,"none",0.326757936507936,3,0,0,0
45652,-7.30690215506792,4.50923105875277,"none",0.24027380952381,2,0,0,0
45653,-7.3069925924552,4.51827419108512,"none",0.101421428571429,2,0,0,0
45654,-7.30708321289966,4.52731732116629,"none",0.0335,1,0,0,0
45655,-7.30717401641251,4.5363604489918,"none",0.0376404761904762,1,0,0,0
45656,-7.30726500300503,4.54540357455718,"none",0.262803968253968,2,0,0,1
45657,-7.3073561726885,4.55444669785797,"none",0.0851928571428572,2,0,0,0
45658,-7.30744752547422,4.56348981888969,"none",0.187225396825397,2,0,0,0
45659,-7.30753906137352,4.57253293764789,"training",0.227192857142857,2,0,1,0
45660,-7.30763078039775,4.5815760541281,"none",0.102452380952381,2,0,0,0
45661,-7.30772268255828,4.59061916832584,"none",0.316535714285714,3,0,0,0
45662,-7.30781476786651,4.59966228023666,"none",0.215154761904762,2,0,0,0
45663,-7.30790703633386,4.60870538985609,"none",0.0655952380952381,1,0,0,0
45664,-7.30799948797178,4.61774849717967,"none",0.310657142857143,3,0,0,0
45665,-7.30809212279172,4.62679160220292,"none",0.127806349206349,2,0,0,0
45666,-7.30818494080519,4.63583470492139,"none",0.400146825396826,3,0,0,1
45667,-7.30827794202368,4.6448778053306,"none",0.333659523809524,3,0,0,0
45668,-7.30837112645875,4.65392090342611,"training",0.18967619047619,2,0,1,0
45669,-7.30846449412194,4.66296399920343,"none",0.28962380952381,2,0,0,0
45670,-7.30855804502483,4.67200709265811,"none",0.184845238095238,2,0,0,0
45671,-7.30865177917904,4.68105018378569,"none",0.387274603174603,3,0,0,0
45672,-7.30874569659619,4.69009327258169,"none",0.179895238095238,2,0,0,0
45673,-7.30883979728793,4.69913635904166,"none",0.219027777777778,2,0,0,0
45674,-7.30893408126593,4.70817944316114,"none",0.4849,3,0,0,0
45675,-7.30902854854189,4.71722252493565,"none",0.186156349206349,2,0,0,0
45676,-7.30912319912753,4.72626560436075,"none",0.148666666666667,2,0,0,0
45677,-7.3092180330346,4.73530868143196,"none",0.141014285714286,2,0,0,1
45678,-7.30931305027486,4.74435175614483,"training",0.0135666666666667,1,0,1,0
45679,-7.3094082508601,4.75339482849489,"none",0.689020634920635,3,0,0,0
45680,-7.30950363480214,4.76243789847768,"none",0.00887142857142857,1,0,0,0
45681,-7.3095992021128,4.77148096608875,"none",0.350140476190476,3,0,0,0
45682,-7.30969495280395,4.78052403132362,"none",0.502730158730159,3,0,0,0
45683,-7.30979088688747,4.78956709417784,"none",0.594,3,0,0,0
45684,-7.30988700437526,4.79861015464695,"none",0.525727777777778,3,0,0,0
45685,-7.30998330527925,4.80765321272648,"none",0.741992857142857,3,0,0,0
45686,-7.3100797896114,4.81669626841199,"none",0.466137301587301,3,0,0,0
45687,-7.31017645738368,4.825739321699,"none",0.399894444444444,3,0,0,0
45688,-7.31027330860809,4.83478237258306,"none",0.638277777777778,3,0,0,0
45689,-7.31037034329664,4.84382542105971,"none",0.729625396825397,3,0,0,0
45690,-7.31046756146138,4.85286846712449,"none",0.789483333333333,3,0,0,0
45691,-7.31056496311438,4.86191151077294,"none",0.570446825396825,3,0,0,0
45692,-7.31066254826773,4.8709545520006,"none",0.535225396825397,3,0,0,0
45693,-7.31076031693354,4.87999759080302,"none",0.341865873015873,3,0,0,0
45694,-7.31085826912395,4.88904062717574,"none",0.638890476190476,3,0,0,0
45695,-7.31095640485112,4.89808366111429,"none",0.498930952380952,3,0,0,0
45696,-7.31105472412723,4.90712669261422,"none",0.403371428571428,3,0,0,0
45697,-7.31115322696448,4.91616972167108,"none",0.649520634920635,3,0,0,0
45698,-7.31125191337511,4.9252127482804,"none",0.656888095238095,3,0,0,0
45699,-7.31135078337137,4.93425577243774,"none",0.21137380952381,2,0,0,0
45700,-7.31144983696554,4.94329879413862,"none",0.366070634920635,3,0,0,0
45701,-7.31154907416991,4.95234181337861,"none",0.413754761904762,3,0,0,0
45702,-7.3116484949968,4.96138483015323,"none",0.57152619047619,3,0,0,0
45703,-7.31174809945857,4.97042784445804,"none",0.622118253968254,3,0,0,0
45704,-7.31184788756757,4.97947085628858,"none",0.547295238095238,3,0,0,0
45705,-7.31194785933621,4.9885138656404,"none",0.668609523809524,3,0,0,0
45706,-7.31204801477689,4.99755687250903,"none",0.198961904761905,2,0,0,0
45707,-7.31214835390205,5.00659987689003,"none",0.0213357142857143,1,0,0,0
45708,-7.31224887672416,5.01564287877893,"none",0.72547619047619,3,0,0,0
45709,-7.3123495832557,5.0246858781713,"none",0.282819047619048,2,0,0,0
45710,-7.31245047350918,5.03372887506266,"none",0.00633333333333333,1,0,0,0
45711,-7.31255154749713,5.04277186944857,"none",0.576602380952381,3,0,0,0
45712,-7.3126528052321,5.05181486132458,"none",0.105135714285714,2,0,0,1
45713,-7.31275424672667,5.06085785068622,"none",0.326026190476191,3,0,0,0
45714,-7.31285587199344,5.06990083752906,"training",0.87078253968254,3,0,1,0
45715,-7.31295768104504,5.07894382184863,"none",0.105089682539683,2,0,0,0
45716,-7.3130596738941,5.08798680364048,"none",0.438261111111111,3,0,0,0
45717,-7.31316185055332,5.09702978290016,"none",0.324353968253968,3,0,0,0
45718,-7.31326421103537,5.10607275962322,"none",0.227200793650794,2,0,0,1
45719,-7.31336675535297,5.11511573380521,"none",0.239552380952381,2,0,0,1
45720,-7.31346948351886,5.12415870544167,"none",0.140933333333333,2,0,0,1
45721,-7.31357239554582,5.13320167452816,"none",0.372642063492063,3,0,0,0
45722,-7.31367549144661,5.14224464106022,"none",0.0543095238095238,1,0,0,0
45723,-7.31377877123407,5.1512876050334,"none",0.259907142857143,2,0,0,0
45724,-7.31388223492101,5.16033056644325,"none",0.557969047619048,3,0,0,0
45725,-7.31398588252029,5.16937352528533,"none",0.836953968253969,3,0,0,1
45726,-7.3140897140448,5.17841648155518,"none",0.254024603174603,2,0,0,0
45727,-7.31419372950744,5.18745943524835,"none",0.511373809523809,3,0,0,0
45728,-7.31429792892113,5.19650238636039,"none",0.0592095238095238,1,0,0,0
45729,-7.31440231229882,5.20554533488686,"none",0.462738095238095,3,0,0,0
45730,-7.3145068796535,5.2145882808233,"none",0.293530952380952,2,0,0,0
45731,-7.31461163099814,5.22363122416527,"none",0.220172222222222,2,0,0,0
45732,-7.31471656634578,5.23267416490831,"none",0.12327619047619,2,0,0,1
45733,-7.31482168570946,5.24171710304799,"none",0.207387301587302,2,0,0,0
45734,-7.31492698910223,5.25076003857985,"none",0.0679119047619048,1,0,0,0
45735,-7.31503247653721,5.25980297149944,"none",0.0233666666666667,1,0,0,0
45736,-7.31513814802748,5.26884590180232,"none",0.406339682539683,3,0,0,0
45737,-7.3152440035862,5.27788882948404,"none",0.0118333333333333,1,1,0,0
45738,-7.31535004322652,5.28693175454015,"none",0.130496825396825,2,0,0,0
45739,-7.31545626696163,5.29597467696621,"none",0.381535714285714,3,0,0,0
45740,-7.31556267480473,5.30501759675778,"none",0.280083333333333,2,0,0,0
45741,-7.31566926676905,5.31406051391039,"none",0.3054,3,0,0,0
45742,-7.31577604286784,5.32310342841962,"none",0.192496031746032,2,0,0,1
45743,-7.31588300311438,5.33214634028102,"none",0.0520722222222222,1,0,0,0
45744,-7.31599014752198,5.34118924949012,"none",0.195254761904762,2,0,0,0
45745,-7.31609747610395,5.35023215604251,"none",0.0510690476190476,1,0,0,0
45746,-7.31620498887364,5.35927505993373,"none",0.0864746031746032,2,0,0,0
45747,-7.31631268584442,5.36831796115933,"none",0.412569047619048,3,0,0,0
45748,-7.31642056702968,5.37736085971487,"none",0.0723968253968254,1,0,0,0
45749,-7.31652863244285,5.38640375559591,"none",0.001,1,0,0,0
45750,-7.31663688209735,5.395446648798,"none",0.0605333333333333,1,0,0,0
45751,-7.31674531600666,5.40448953931671,"none",0.117389682539683,2,0,0,0
45752,-7.31685393418426,5.41353242714758,"none",0.11273253968254,2,0,0,0
45753,-7.31696273664366,5.42257531228618,"none",0.145744444444444,2,0,0,0
45754,-7.3170717233984,5.43161819472806,"none",0.587378571428571,3,0,0,0
45755,-7.31718089446203,5.44066107446878,"none",0.122814285714286,2,0,0,0
45756,-7.31729024984813,5.4497039515039,"none",0.00986666666666667,1,0,0,0
45757,-7.31739978957031,5.45874682582898,"none",0.231420634920635,2,0,0,0
45758,-7.31750951364219,5.46778969743957,"none",0.288969841269841,2,0,0,0
45759,-7.31761942207743,5.47683256633124,"none",0.147879365079365,2,0,0,0
45760,-7.31772951488969,5.48587543249955,"none",0.0347833333333333,1,0,0,0
45761,-7.31783979209268,5.49491829594005,"none",0.0598309523809524,1,0,0,0
45762,-7.31795025370012,5.5039611566483,"none",0.0162166666666667,1,0,0,0
45763,-7.31806089972576,5.51300401461987,"none",0.0600166666666667,1,0,0,0
45764,-7.31817173018335,5.52204686985031,"none",0.116646825396825,2,0,0,0
45765,-7.31828274508669,5.53108972233519,"none",0.0848380952380953,2,0,0,0
45766,-7.3183939444496,5.54013257207007,"none",0.0223333333333333,1,0,0,0
45767,-7.31850532828591,5.54917541905049,"none",0.0666523809523809,1,0,0,0
45768,-7.31861689660949,5.55821826327205,"none",0.0246,1,0,0,0
45769,-7.31872864943423,5.56726110473028,"none",0.135566666666667,2,0,0,0
45770,-7.31884058677402,5.57630394342075,"training",0.000666666666666667,1,0,1,0
45771,-7.31895270864281,5.58534677933903,"none",0.06555,1,0,0,0
45772,-7.31906501505454,5.59438961248068,"none",0.0602888888888889,1,0,0,0
45773,-7.3191775060232,5.60343244284125,"none",0.0411,1,0,0,0
45774,-7.31929018156279,5.61247527041633,"none",0.123785714285714,2,0,0,0
45775,-7.31940304168734,5.62151809520146,"none",0.0535666666666667,1,0,0,0
45776,-7.31951608641089,5.63056091719221,"none",0.28230873015873,2,0,0,0
45777,-7.31962931574752,5.63960373638414,"none",0.0862666666666667,2,0,0,0
45778,-7.31974272971133,5.64864655277283,"none",0.0850023809523809,2,0,0,0
45779,-7.31985632831643,5.65768936635383,"none",0.0577873015873016,1,0,0,1
45780,-7.31997011157697,5.66673217712271,"none",0.00308571428571429,1,0,0,0
45781,-7.32008407950712,5.67577498507503,"none",0.0363809523809524,1,0,0,0
45782,-7.32019823212107,5.68481779020637,"none",0.0232642857142857,1,0,0,0
45783,-7.32031256943303,5.69386059251228,"none",0.0515666666666667,1,0,0,0
45784,-7.32042709145723,5.70290339198833,"none",0.0946825396825397,2,0,0,0
45785,-7.32054179820795,5.71194618863009,"none",0.0398142857142857,1,0,0,0
45786,-7.32065668969946,5.72098898243313,"none",0.0423222222222222,1,0,0,0
45787,-7.32077176594607,5.73003177339301,"none",0.002,1,0,0,0
45788,-7.32088702696212,5.73907456150529,"none",0.0264952380952381,1,0,0,0
45789,-7.32100247276196,5.74811734676556,"none",5e-04,1,0,0,0
45790,-7.32111810335997,5.75716012916936,"none",0.00366666666666667,1,0,0,1
45791,-7.32123391877055,5.76620290871228,"none",0.00546666666666667,1,0,0,0
45792,-7.32134991900813,5.77524568538989,"none",0.011,1,0,0,0
45793,-7.32146610408716,5.78428845919774,"none",0.000666666666666667,1,0,0,0
